dev_os;temp;title;cam_vert;timestamp;id;comp_bar;pos_sat;pos_tech;pos_acc;Make and Model;cam_hoz;Azimuth;editor;Pitch;press;OS Version;Roll;Name;Tree type;Tree Species;Take photo;Grid reference;Other Known;geom
;;OBT Tree Survey;;2015-06-13T14:11:34.205Z;_74b8p3kik;;;;-1;MOTOROLA XT1068;;17.557.301.789.841.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-3.267.394.476.280.510;;5.0.2;34.336.302.243.099.000;scott (15);;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (15)/1434204655763.jpg'>;;;-3.994901300000022,52.62211080000022
;;OBT Tree Survey;;2015-06-13T14:12:54.016Z;_w2awkl595;;;;-1;MOTOROLA XT1068;;-14.901.166.897.104.000;35cf4469-162e-4f6d-8eae-ed886121088d.json;-43.812.945.110.342.100;;5.0.2;-1.320.706.081.924.580;scott (14);;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (14)/1434204746091.jpg'>;;;-3.995636899999991,52.62211139999994
;;OBT Tree Survey;;2015-06-13T14:15:05.712Z;_oi6izpigy;;;;-1;MOTOROLA XT1068;;-11.839.204.020.489.900;35cf4469-162e-4f6d-8eae-ed886121088d.json;-48.379.527.627.142.600;;5.0.2;23.579.059.524.407.500;scott (13);;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (13)/1434204898399.jpg'>;;;-3.995636899999991,52.62211139999994
;;OBT Tree Survey;;2015-06-13T14:18:06.942Z;_oh8q37r0z;;;;-1;MOTOROLA XT1068;;-2.005.840.265.823.130;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.735.920.323.307.480;;5.0.2;-2.151.719.403.427.580;scott (12);;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (12)/1434205067855.jpg'>;;;-3.9948359999999603,52.62137910000001
;;OBT Tree Survey;;2015-06-13T14:22:00.348Z;_l9jbwpnk7;;;;-1;MOTOROLA XT1068;;-15.206.059.711.464.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-2.521.597.753.825.090;;5.0.2;22.380.068.907.596.400;scott (11);;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (11)/1434205205265.jpg'>;;;-3.9944669000000306,52.62111829999987
;;OBT Tree Survey;;2015-06-13T14:23:45.296Z;_a0yh4cnv3;;;;-1;MOTOROLA XT1068;;1.585.664.206.009.710;35cf4469-162e-4f6d-8eae-ed886121088d.json;-2.475.576.451.461.730;;5.0.2;0.915607989137954;scott (10);;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (10)/1434205417552.jpg'>;;;-3.9944669000000306,52.62111829999987
;;OBT Tree Survey;;2015-06-13T14:38:56.204Z;_jo179lgvs;;;;-1;MOTOROLA XT1068;;-14.458.815.159.659.400;35cf4469-162e-4f6d-8eae-ed886121088d.json;-57.959.673.900.407.500;;5.0.2;19.889.546.721.570.200;scoot (1);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scoot (1)/1434206326996.jpg'>;;;-2.421975999999979,53.82556400000008
;;OBT Tree Survey;;2015-06-13T14:39:24.828Z;_halvgxk7p;;;;-1;MOTOROLA XT1068;;-7.439.498.051.529.080;35cf4469-162e-4f6d-8eae-ed886121088d.json;-26.401.841.812.137.700;;5.0.2;29.029.710.991.523.200;scott (9);;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (9)/1434206302834.jpg'>;;;-3.9937907000000346,52.62012090000029
;;OBT Tree Survey;;2015-06-13T14:39:34.337Z;_vgbkbhm43;;;;-1;MOTOROLA XT1068;;-11.086.862.098.507.600;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.825.206.946.704.100;;5.0.2;8.426.968.723.424.900;scoot;Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scoot/1434206368107.jpg'>;;;-2.4219759999999746,53.825563999999986
;;OBT Tree Survey;;2015-06-13T14:40:10.177Z;_wqaymano6;;;;-1;MOTOROLA XT1068;;-5.196.509.690.364.330;35cf4469-162e-4f6d-8eae-ed886121088d.json;-26.594.693.910.900.300;;5.0.2;7.696.051.397.321.620;scott (8);;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (8)/1434206402521.jpg'>;;;-3.994241599999959,52.62023660000011
;;OBT Tree Survey;;2015-06-13T14:40:48.377Z;_7iuitialv;;;;-1;MOTOROLA XT1068;;2.732.353.827.459.040;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.528.714.040.649.200;;5.0.2;-16.022.613.138.296.100;scott (7);;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (7)/1434206435793.jpg'>;;;-3.993953799999962,52.620463500000035
;;OBT Tree Survey;;2015-06-13T14:40:54.343Z;_tujr714h7;;;;-1;MOTOROLA XT1068;;12.509.204.596.933.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-6.450.309.074.792.810;;5.0.2;4.421.289.452.115.500;scott (1);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (1)/1434206415804.jpg'>;;;-3.9939219999999738,52.62005149999977
;;OBT Tree Survey;;2015-06-13T14:42:02.493Z;_eu95mdwt4;;;;-1;MOTOROLA XT1068;;13.964.047.184.486.400;35cf4469-162e-4f6d-8eae-ed886121088d.json;-6.741.242.348.527.340;;5.0.2;-479.184.352.166.534;scott (6);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (6)/1434206507560.jpg'>;;;-3.9937856000000216,52.61989570000025
;;OBT Tree Survey;;2015-06-13T14:42:58.059Z;_avsx1znxy;;;;-1;MOTOROLA XT1068;;-9.242.749.954.682.480;35cf4469-162e-4f6d-8eae-ed886121088d.json;-5.481.001.754.202.080;;5.0.2;-1.901.891.787.599.430;scott (4);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/scott (4)/1434206559289.jpg'>;;;-3.993987700000009,52.620103900000096
;;OBT Tree Survey;;2015-06-15T12:10:27.148Z;_jvxy3a3h4;;;;-1;MOTOROLA XT1068;;-375.792.124.548.845;35cf4469-162e-4f6d-8eae-ed886121088d.json;-31.805.923.341.944.900;;5.0.2;8.537.549.486.087.400;obt (42);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/obt (42)/1434370214411.jpg'>;Car park;;-4.0254928,52.54753749999998
;;OBT Tree Survey;;2015-06-17T18:42:37.430Z;_6vnf7oaiy;;;;-1;MOTOROLA XT1068;;4.025.130.881.669.310;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.107.812.937.285.150;;5.0.2;-10.573.523.863.509.700;andy;Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/andy/1434566546866.jpg'>;;;-4.0253339,52.54750550000001
;;OBT Tree Survey;;2015-06-17T18:44:14.982Z;_x5n6r5ey0;;;;-1;MOTOROLA XT1068;;5.786.814.253.534.020;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.744.748.567.956.350;;5.0.2;2.602.562.047.850.140;Andy (32);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (32)/1434566649790.jpg'>;;;-4.0089374000000175,52.50609260000016
;;OBT Tree Survey;;2015-06-17T18:45:17.747Z;_vzt3lwv2l;;;;-1;MOTOROLA XT1068;;2.898.820.051.684.240;35cf4469-162e-4f6d-8eae-ed886121088d.json;-53.905.014.061.899.500;;5.0.2;-403.341.112.000.012;Andy (31);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (31)/1434566713148.jpg'>;;;-4.008937400000018,52.50609260000016
;;OBT Tree Survey;;2015-06-17T18:46:23.946Z;_ualb0cxo3;;;;-1;MOTOROLA XT1068;;16.887.215.153.014.400;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.783.063.396.969.890;;5.0.2;-11.093.722.169.755.200;Andy (30);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (30)/1434566773765.jpg'>;;;-4.008937400000018,52.50609260000016
;;OBT Tree Survey;;2015-06-17T18:47:41.144Z;_nsdmjlz2u;;;;-1;MOTOROLA XT1068;;12.766.481.430.513.500;35cf4469-162e-4f6d-8eae-ed886121088d.json;-6.455.105.916.646.910;;5.0.2;-0.26403398241494824;Andy (29);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (29)/1434566853009.jpg'>;;;-4.022738300000021,52.54773090000018
;;OBT Tree Survey;;2015-06-17T18:48:26.707Z;_zmsgocym2;;;;-1;MOTOROLA XT1068;;12.855.120.893.486.300;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.148.239.460.944.620;;5.0.2;12.362.492.987.334.900;Andy (28);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (28)/1434566901034.jpg'>;;;-4.021895800000011,52.54816590000001
;;OBT Tree Survey;;2015-06-17T18:49:06.788Z;_mbzkgwiml;;;;-1;MOTOROLA XT1068;;7.674.881.396.743.890;35cf4469-162e-4f6d-8eae-ed886121088d.json;-879.911.345.865.507;;5.0.2;-8.329.016.126.764.100;Andy (27);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (27)/1434566942418.jpg'>;;;-4.021472699999973,52.5480929000001
;;OBT Tree Survey;;2015-06-17T18:50:27.998Z;_m4x5xu18q;;;;-1;MOTOROLA XT1068;;10.190.187.351.060.300;35cf4469-162e-4f6d-8eae-ed886121088d.json;-768.118.292.927.215;;5.0.2;5.463.843.123.723.900;Andy (26);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (26)/1434567023612.jpg'>;;;-4.021533399999981,52.54818750000008
;;OBT Tree Survey;;2015-06-17T18:51:11.884Z;_sw31ih5j2;;;;-1;MOTOROLA XT1068;;-12.001.878.635.952.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-45.931.666.375.785.500;;5.0.2;5.788.292.904.111.960;Andy (25);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (25)/1434567065015.jpg'>;;;-4.008937399999982,52.50609260000003
;;OBT Tree Survey;;2015-06-17T18:55:54.574Z;_9jyn2wx2k;;;;-1;MOTOROLA XT1068;;7.529.765.831.599.970;35cf4469-162e-4f6d-8eae-ed886121088d.json;-769.377.643.206.382;;5.0.2;-13.912.493.428.895.300;Andy (24);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (24)/1434567350977.jpg'>;;;-4.008937399999982,52.50609260000003
;;OBT Tree Survey;;2015-06-17T18:56:34.905Z;_ghd8p1554;;;;-1;MOTOROLA XT1068;;8.485.924.013.510.050;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.950.282.820.305.810;;5.0.2;19.091.524.921.305.700;Andy (23);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (23)/1434567390077.jpg'>;;;-4.022191599999983,52.550490900000035
;;OBT Tree Survey;;2015-06-17T18:57:12.384Z;_1fq8h59v6;;;;-1;MOTOROLA XT1068;;6.254.648.743.752.960;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.856.552.817.344.640;;5.0.2;1.825.756.351.940.220;Andy (22);Deciduous;Hazel;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (22)/1434567427433.jpg'>;;;-4.022068700000004,52.55050509999981
;;OBT Tree Survey;;2015-06-17T18:58:06.645Z;_9nddhbl6m;;;;-1;MOTOROLA XT1068;;8.305.504.054.319.980;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.105.037.831.425.370;;5.0.2;-22.217.592.794.507.000;Andy (21);Deciduous;Hazel;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (21)/1434567478066.jpg'>;;;-4.022048300000038,52.55065069999991
;;OBT Tree Survey;;2015-06-17T18:59:54.283Z;_n5vn7f8gm;;;;-1;MOTOROLA XT1068;;9.028.514.241.175.860;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.461.005.434.361.090;;5.0.2;9.248.955.181.543.440;Andy (20);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (20)/1434567584325.jpg'>;;;-4.015459100000034,52.50604730000003
;;OBT Tree Survey;;2015-06-17T19:00:30.048Z;_nvhiai7r8;;;;-1;MOTOROLA XT1068;;-9.793.529.066.898.950;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.034.601.022.436.140;;5.0.2;-16.748.379.434.548.100;Andy (19);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (19)/1434567620072.jpg'>;;;-4.015459100000004,52.50604730000022
;;OBT Tree Survey;;2015-06-17T19:02:05.301Z;_9gjqglr9u;;;;-1;MOTOROLA XT1068;;8.677.286.789.524.130;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.163.688.665.828.270;;5.0.2;-13.650.419.070.441.900;Andy (18);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (18)/1434567721319.jpg'>;;;-4.015459100000004,52.50604730000022
;;OBT Tree Survey;;2015-06-17T19:03:54.587Z;_sgctsefvt;;;;-1;MOTOROLA XT1068;;-12.665.751.166.672.000;35cf4469-162e-4f6d-8eae-ed886121088d.json;-87.160.617.734.423;;5.0.2;-16.082.099.774.410.000;Andy (17);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (17)/1434567830284.jpg'>;;;-4.01545909999999,52.50604729999999
;;OBT Tree Survey;;2015-06-17T19:04:58.649Z;_nvseq4pk2;;;;-1;MOTOROLA XT1068;;9.832.882.397.085.090;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.718.731.211.215.370;;5.0.2;31.507.161.049.251.600;Andy (16);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (16)/1434567894767.jpg'>;;;-4.01545909999996,52.50604730000018
;;OBT Tree Survey;;2015-06-17T19:05:46.640Z;_ymyrovhcy;;;;-1;MOTOROLA XT1068;;16.225.760.509.260.700;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.108.228.895.805.600;;5.0.2;-14.342.696.479.617.900;Andy (15);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (15)/1434567941325.jpg'>;;;-4.01545910000002,52.506047299999835
;;OBT Tree Survey;;2015-06-17T19:07:01.271Z;_6cw9qltl9;;;;-1;MOTOROLA XT1068;;-11.286.167.018.488.600;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.309.544.623.478.230;;5.0.2;-27.847.579.416.017.800;Andy (14);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (14)/1434568017216.jpg'>;;;-4.0154590999999895,52.50604730000003
;;OBT Tree Survey;;2015-06-17T19:07:58.685Z;_3bk2mtd2i;;;;-1;MOTOROLA XT1068;;15.774.932.507.056.200;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.561.572.456.681.440;;5.0.2;12.528.808.947.398.400;Andy (13);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (13)/1434568073960.jpg'>;;;-4.015459099999959,52.50604730000022
;;OBT Tree Survey;;2015-06-17T19:08:26.119Z;_b5efyhfij;;;;-1;MOTOROLA XT1068;;-1.269.119.771.944.380;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.611.289.403.649.970;;5.0.2;5.584.030.718.208.760;Andy (12);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (12)/1434568099984.jpg'>;;;-4.015459100000019,52.506047299999864
;;OBT Tree Survey;;2015-06-17T19:09:19.776Z;_m3zd1jd8j;;;;-1;MOTOROLA XT1068;;16.313.210.153.280.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.323.389.416.925.840;;5.0.2;-1.329.299.749.098.660;Andy (11);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (11)/1434568147720.jpg'>;;;-4.015459099999989,52.506047300000056
;;OBT Tree Survey;;2015-06-17T19:10:19.391Z;_jm1u76zgg;;;;-1;MOTOROLA XT1068;;1.177.597.559.330.530;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.780.741.615.825.560;;5.0.2;9.600.900.486.076.940;Andy (10);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (10)/1434568214955.jpg'>;;;-4.0154590999999575,52.50604730000025
;;OBT Tree Survey;;2015-06-17T19:11:11.980Z;_6a7h198zn;;;;-1;MOTOROLA XT1068;;-15.552.940.430.728.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.304.195.902.339.190;;5.0.2;-11.144.773.906.442.300;Andy (9);Deciduous;Oak;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (9)/1434568267488.jpg'>;;;-4.015459100000017,52.5060472999999
;;OBT Tree Survey;;2015-06-17T19:12:25.893Z;_jdunh0qey;;;;-1;MOTOROLA XT1068;;-16.969.654.170.258.700;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.298.526.845.328.080;;5.0.2;-6.555.604.637.075.560;Andy (8);Coniferous;Douglas fir;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (8)/1434568341862.jpg'>;;;-4.015459099999987,52.5060473000001
;;OBT Tree Survey;;2015-06-17T19:12:56.215Z;_vpaaaica8;;;;-1;MOTOROLA XT1068;;-5.868.699.342.436.550;35cf4469-162e-4f6d-8eae-ed886121088d.json;-4.512.759.943.121.860;;5.0.2;-27.263.109.883.456.000;Andy (7);Coniferous;Sitka spruce;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (7)/1434568369453.jpg'>;;;-4.025329999999957,52.547504199999715
;;OBT Tree Survey;;2015-06-17T19:13:55.845Z;_gey5rq030;;;;-1;MOTOROLA XT1068;;9.821.942.483.091.480;35cf4469-162e-4f6d-8eae-ed886121088d.json;-7.827.378.347.323.850;;5.0.2;-15.541.842.739.364.700;Andy (6);;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (6)/1434568431778.jpg'>;;;-4.015459100000029,52.506047300000105
;;OBT Tree Survey;;2015-06-17T19:14:27.625Z;_9wm7j3597;;;;-1;MOTOROLA XT1068;;-12.320.576.628.662.800;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.347.342.890.345.080;;5.0.2;-23.860.174.742.719.600;Andy (5);Deciduous;;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (5)/1434568461117.jpg'>;;;-4.015459100000029,52.506047300000105
;;OBT Tree Survey;;2015-06-17T19:15:09.758Z;_0975p095x;;;;-1;MOTOROLA XT1068;;-14.182.528.543.581.100;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.293.900.075.184.310;;5.0.2;-19.903.750.099.949.300;Andy (4);Deciduous;Hazel;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (4)/1434568503722.jpg'>;;;-4.027548299999998,52.54998029999973
;;OBT Tree Survey;;2015-06-17T19:16:04.734Z;_hc1e9tnbj;;;;-1;MOTOROLA XT1068;;1.706.038.230.507.960;35cf4469-162e-4f6d-8eae-ed886121088d.json;-63.317.738.738.229.100;;5.0.2;4.340.020.873.162.930;Andy (3);Coniferous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (3)/1434568559917.jpg'>;;;-4.027665000000039,52.55006860000009
;;OBT Tree Survey;;2015-06-17T19:16:54.155Z;_i2qzkkaym;;;;-1;MOTOROLA XT1068;;1.577.693.648.455.870;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.297.588.377.336.120;;5.0.2;-2.656.505.088.990.240;Andy (2);Coniferous;Larch;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (2)/1434568609633.jpg'>;;;-4.027831400000041,52.550150599999846
;;OBT Tree Survey;;2015-06-17T19:17:43.221Z;_s68gmrfdk;;;;-1;MOTOROLA XT1068;;1.760.716.217.078.230;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.583.806.088.467.670;;5.0.2;-8.027.241.976.778.930;Andy (60);Coniferous;Sitka spruce;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (60)/1434568657933.jpg'>;;;-4.027644500000024,52.54996350000026
;;OBT Tree Survey;;2015-06-17T19:17:43.221Z;_s68gmrfdk;;;;-1;MOTOROLA XT1068;;1.760.716.217.078.230;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.583.806.088.467.670;;5.0.2;-8.027.241.976.778.930;Andy (57);Coniferous;Sitka spruce;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (57)/1434568657933.jpg'>;;;-4.027644500000024,52.54996350000026
;;OBT Tree Survey;;2015-06-17T19:18:35.293Z;_qk7dsd4ee;;;;-1;MOTOROLA XT1068;;776.727.746.376.016;35cf4469-162e-4f6d-8eae-ed886121088d.json;-8.603.453.810.634.130;;5.0.2;-159.443.949.645.156;Andy (1);Coniferous;Sitka spruce;<img src='https://dyfi.cobwebproject.eu/1.3/pcapi/records/local/2338e388-f34e-25d9-945c-54cffd9c46c2/Andy (1)/1434568710194.jpg'>;;;-4.027481400000015,52.54982110000029
